ID,Engaj,Idade,Regiao_int,Tipo_Cliente,Total_gasto,Tempo_relacionamento,Campanha,Status,Sexo_num,Regiao_brk,email
0006518648,8,54,N03,37,3000,1,0,Prata,0,Norte,fake_email@corporate.co
0006518737,7,46,CO01,17,20548.4,3,0,Platino,99,Centro-0este,fake_email@corporate.co
0006519695,12,63,L02,14,3350,4,1,Prata,1,Leste,fake_email@corporate.co
0006520774,11,44,CO04,52,480,8,1,Prata,0,Centro-0este,fake_email@corporate.co
0006521886,5,74,CO04,06,3000,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0006523951,11,66,L02,53,3000,18,0,Prata,0,Leste,fake_email@corporate.co
0006524052,4,47,CO04,32,0.01,5,0,Bronze,1,Centro-0este,fake_email@corporate.co
0006524400,9,75,N01,01,2000,2,0,Prata,1,Norte,fake_email@corporate.co
0006526322,5,45,N03,53,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0006528643,8,66,N01,18,20691.49,3,0,Platino,0,Norte,fake_email@corporate.co
0006529526,12,69,CO02,44,1000,7,0,Prata,1,Centro-0este,fake_email@corporate.co
0006530117,10,28,N02,47,3000,5,0,Prata,1,Norte,fake_email@corporate.co
0006530400,8,72,CO02,08,6000,1,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006530656,,,N03,53,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0006531407,5,45,L02,38,0.01,25,0,Bronze,99,Leste,fake_email@corporate.co
0006531598,11,33,L02,21,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0006531954,12,56,O,49,1800,6,0,Prata,1,0este,fake_email@corporate.co
0006532543,6,53,CO01,45,1200,5,0,Prata,0,Centro-0este,fake_email@corporate.co
0006534988,7,,,13,0.01,8,0,Bronze,1,,fake_email@corporate.co
0006535372,11,48,L01,51,2600,7,0,Prata,1,Leste,fake_email@corporate.co
0006538371,11,40,L01,52,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0006539300,17,30,S03,54,0.01,5,1,Bronze,1,Sul,fake_email@corporate.co
0006539572,6,55,N02,10,0.01,4,0,Bronze,0,Norte,fake_email@corporate.co
0006539742,14,63,N02,,0.01,8,1,Bronze,1,Norte,fake_email@corporate.co
0006540317,7,40,CO02,25,4000,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0006541208,12,40,S02,16,1200,1,1,Prata,1,Sul,fake_email@corporate.co
0006541623,6,29,,14,6000,2,0,Ouro,0,,fake_email@corporate.co
0006542697,5,61,CO04,05,6053.35,5,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006542883,10,49,N03,14,200,7,0,Prata,0,Norte,fake_email@corporate.co
0006543782,3,46,L02,06,4000.01,5,0,Prata,1,Leste,fake_email@corporate.co
0006543995,14,32,N03,38,0.01,8,0,Bronze,0,Norte,fake_email@corporate.co
0006544398,5,66,L01,12,12000,2,1,Ouro,1,Leste,fake_email@corporate.co
0006545440,10,75,N02,04,9105.32,8,0,Ouro,1,Norte,fake_email@corporate.co
0006545610,7,58,CO04,34,3000,18,0,Prata,0,Centro-0este,fake_email@corporate.co
0006548261,5,79,CO04,51,6000,1,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006548660,6,41,CO02,19,2457.95,2,0,Prata,1,Centro-0este,fake_email@corporate.co
0006550193,11,35,L01,27,4000,4,0,Prata,99,Leste,fake_email@corporate.co
0006550592,8,53,CO04,08,1680,4,0,Prata,1,Centro-0este,fake_email@corporate.co
0006551092,5,49,O,23,0.02,5,0,Prata,0,0este,fake_email@corporate.co
0006551912,8,46,L01,52,0.01,7,0,Bronze,0,Leste,fake_email@corporate.co
0006552595,7,59,CO02,44,4951.5,15,0,Prata,1,Centro-0este,fake_email@corporate.co
0006553672,12,62,CO01,44,6000,1,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006554539,6,74,N01,27,24000,18,0,Platino,0,Norte,fake_email@corporate.co
0006559514,8,38,L01,53,900.02,11,1,Prata,1,Leste,fake_email@corporate.co
0006563333,7,35,CO01,24,1500,4,1,Prata,0,Centro-0este,fake_email@corporate.co
0006564372,10,51,CO01,25,1800,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0006564992,7,50,L02,22,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0006566138,7,40,CO03,,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006566472,10,40,CO02,35,600,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0006566707,11,68,CO04,27,0.01,9,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006567886,,45,N03,19,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0006568130,7,52,L01,14,6053.34,4,0,Ouro,1,Leste,fake_email@corporate.co
0006569153,6,51,L02,,0.01,5,0,Bronze,99,Leste,fake_email@corporate.co
0006571948,8,36,L01,21,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006573525,14,55,L02,28,1412.97,12,1,Prata,0,Leste,fake_email@corporate.co
0006576559,4,49,CO02,27,4000,5,0,Prata,99,Centro-0este,fake_email@corporate.co
0006584241,13,75,L02,13,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0006584675,7,65,N02,51,3000,5,0,Prata,99,Norte,fake_email@corporate.co
0006589154,13,72,L02,28,1000,1,0,Prata,0,Leste,fake_email@corporate.co
0006591892,6,73,CO04,37,5000,31,0,Prata,1,Centro-0este,fake_email@corporate.co
0006593348,20,34,CO01,27,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006593496,8,34,S02,32,0.01,4,0,Bronze,1,Sul,fake_email@corporate.co
0006593739,6,62,L01,04,1000,5,0,Prata,1,Leste,fake_email@corporate.co
0006594204,11,63,L01,20,500,9,1,Prata,1,Leste,fake_email@corporate.co
0006597165,,28,CO02,14,0.01,8,0,Bronze,0,Centro-0este,fake_email@corporate.co
0006598528,15,44,L01,18,500,9,0,Prata,1,Leste,fake_email@corporate.co
0006602304,11,77,L01,44,6107.64,6,0,Ouro,99,Leste,fake_email@corporate.co
0006606350,5,57,N03,24,6000,1,0,Ouro,1,Norte,fake_email@corporate.co
0006607942,9,41,L01,10,50.01,8,0,Prata,1,Leste,fake_email@corporate.co
0006609104,8,53,CO04,52,0.01,5,0,Bronze,99,Centro-0este,fake_email@corporate.co
0006611389,9,62,L02,32,1530.99,11,0,Prata,0,Leste,fake_email@corporate.co
0006613020,8,77,L01,51,3000,6,0,Prata,0,Leste,fake_email@corporate.co
0006621732,15,71,L01,09,6000,3,0,Ouro,0,Leste,fake_email@corporate.co
0006621740,16,41,CO02,18,15000,1,1,Ouro,0,Centro-0este,fake_email@corporate.co
0006622860,8,31,N02,,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0006625959,7,61,CO02,35,1000,9,0,Prata,99,Centro-0este,fake_email@corporate.co
0006627536,10,58,CO04,41,15000,4,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006627773,7,36,L01,,0.01,10,0,Bronze,1,Leste,fake_email@corporate.co
0006634257,5,46,L01,17,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0006635377,12,,N02,12,0.01,4,1,Bronze,1,Norte,fake_email@corporate.co
0006638953,9,63,CO02,14,6000,11,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006639615,9,59,CO02,15,5000.01,5,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006639771,13,39,L02,33,2000,3,1,Prata,0,Leste,fake_email@corporate.co
0006640737,8,31,L01,52,0.01,7,0,Bronze,0,Leste,fake_email@corporate.co
0006641016,4,40,L01,38,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0006641113,8,62,L01,51,300.01,8,0,Prata,1,Leste,fake_email@corporate.co
0006641415,11,50,CO04,45,6053.34,4,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006641768,6,66,N02,08,6000,1,0,Ouro,1,Norte,fake_email@corporate.co
0006642128,,45,N01,38,1000,5,0,Prata,99,Norte,fake_email@corporate.co
0006642934,4,40,N01,34,5000,10,0,Prata,1,Norte,fake_email@corporate.co
0006643353,10,46,CO01,47,0.02,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0006643787,6,43,N03,42,12053.35,5,1,Ouro,1,Norte,fake_email@corporate.co
0006645704,13,30,CO02,47,6000,1,1,Ouro,1,Centro-0este,fake_email@corporate.co
0006646549,7,,L01,38,0.01,4,0,Bronze,0,Leste,fake_email@corporate.co
0006650074,7,50,N03,41,0.01,4,0,Bronze,0,Norte,fake_email@corporate.co
0006650376,3,,N02,17,7500,2,0,Ouro,1,Norte,fake_email@corporate.co
0006652506,8,58,L02,18,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0006652840,5,68,L01,29,6000,1,0,Ouro,0,Leste,fake_email@corporate.co
0006653863,6,67,N03,12,6000,2,0,Ouro,1,Norte,fake_email@corporate.co
0006655211,9,70,CO02,05,12000,1,0,Ouro,99,Centro-0este,fake_email@corporate.co
0006657869,8,,CO01,52,1930,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0006658075,8,71,CO01,50,3000,2,0,Prata,99,Centro-0este,fake_email@corporate.co
0006658199,,59,CO01,19,4124.54,15,0,Prata,0,Centro-0este,fake_email@corporate.co
0006658628,7,67,L01,01,10000,9,0,Ouro,0,Leste,fake_email@corporate.co
0006659535,8,45,CO01,17,1600,6,0,Prata,1,Centro-0este,fake_email@corporate.co
0006661416,8,62,N03,24,1000,8,0,Prata,99,Norte,fake_email@corporate.co
0006661637,11,63,CO03,,6000,1,1,Ouro,1,Centro-0este,fake_email@corporate.co
0006663036,13,56,L01,37,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0006663214,12,33,L01,38,1000,1,0,Prata,1,Leste,fake_email@corporate.co
0006664997,6,44,L01,27,3436.71,5,0,Prata,1,Leste,fake_email@corporate.co
0006665454,8,41,O,47,0.01,5,1,Bronze,1,0este,fake_email@corporate.co
0006665977,13,31,N02,45,500.01,9,1,Prata,0,Norte,fake_email@corporate.co
0006666191,10,,L01,20,11450,8,0,Ouro,1,Leste,fake_email@corporate.co
0006666264,10,47,S02,50,0.01,8,0,Bronze,1,Sul,fake_email@corporate.co
0006666353,8,62,N03,32,3000,7,0,Prata,1,Norte,fake_email@corporate.co
0006666787,8,25,L01,12,4000,5,1,Prata,1,Leste,fake_email@corporate.co
0006667252,7,60,N01,01,6000,13,0,Ouro,0,Norte,fake_email@corporate.co
0006670431,7,50,CO02,18,12106.7,7,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006670644,10,50,O,32,35,3,0,Prata,0,0este,fake_email@corporate.co
0006672140,7,56,CO02,10,9000,8,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006674526,13,51,CO02,02,4050,1,0,Prata,1,Centro-0este,fake_email@corporate.co
0006675530,11,60,N03,27,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0006677509,11,74,CO01,19,20000,1,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006678319,9,66,N03,12,0.01,,1,Bronze,1,Norte,fake_email@corporate.co
0006678394,11,35,L01,35,0.01,8,1,Bronze,1,Leste,fake_email@corporate.co
0006678882,5,41,N02,,2680,4,0,Prata,1,Norte,fake_email@corporate.co
0006679978,9,37,CO04,08,600,4,0,Prata,0,Centro-0este,fake_email@corporate.co
0006680003,7,50,L01,10,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0006680178,,41,L01,09,0.01,9,1,Bronze,0,Leste,fake_email@corporate.co
0006680453,4,54,L01,14,3000,7,0,Prata,1,Leste,fake_email@corporate.co
0006681255,8,44,L01,38,0.01,5,0,Bronze,1,Leste,fake_email@corporate.co
0006682057,11,63,,19,6000,2,1,Ouro,1,,fake_email@corporate.co
0006683088,8,49,L01,29,5000,7,0,Prata,1,Leste,fake_email@corporate.co
0006683290,13,48,,08,6000,2,0,Ouro,1,,fake_email@corporate.co
0006683789,13,23,CO04,51,100,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0006684386,15,51,N03,08,6000,1,0,Ouro,1,Norte,fake_email@corporate.co
0006686222,8,49,CO01,23,5000,3,0,Prata,0,Centro-0este,fake_email@corporate.co
0006687601,9,43,N01,16,12063.99,2,0,Ouro,1,Norte,fake_email@corporate.co
0006687792,9,51,N03,52,5000,2,1,Prata,1,Norte,fake_email@corporate.co
0006690416,8,63,N02,46,4000,2,0,Prata,0,Norte,fake_email@corporate.co
0006691617,9,48,N03,52,0.02,8,0,Prata,1,Norte,fake_email@corporate.co
0006693180,6,71,CO02,35,0.01,5,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006693865,,56,L01,19,6107.64,4,0,Ouro,1,Leste,fake_email@corporate.co
0006697054,6,66,CO04,15,339.78,3,0,Prata,1,Centro-0este,fake_email@corporate.co
0006698042,7,53,CO04,07,15000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006700756,5,77,L01,04,1000,14,0,Prata,1,Leste,fake_email@corporate.co
0006702201,16,44,CO02,25,500,10,1,Prata,1,Centro-0este,fake_email@corporate.co
0006703887,9,57,N01,52,550,8,0,Prata,0,Norte,fake_email@corporate.co
0006705715,11,37,L01,31,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0006708374,4,,CO04,08,0.01,4,0,Bronze,1,Centro-0este,fake_email@corporate.co
0006710662,5,46,L01,36,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0006713017,4,59,L02,05,6000,1,0,Ouro,0,Leste,fake_email@corporate.co
0006714609,10,38,L01,52,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0006714935,12,41,L02,06,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006715397,5,,L02,37,3000,8,0,Prata,0,Leste,fake_email@corporate.co
0006719066,11,32,L01,35,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006720978,13,33,L02,28,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006721338,7,61,N03,14,23000,21,0,Platino,1,Norte,fake_email@corporate.co
0006726240,12,34,N03,47,0.01,5,1,Bronze,1,Norte,fake_email@corporate.co
0006726291,7,69,CO04,14,6000,15,1,Ouro,1,Centro-0este,fake_email@corporate.co
0006726364,12,62,L01,18,300.01,9,0,Prata,1,Leste,fake_email@corporate.co
0006727972,5,60,L02,19,26170,18,0,Platino,1,Leste,fake_email@corporate.co
0006729509,,23,L01,19,2500,6,0,Prata,1,Leste,fake_email@corporate.co
0006730248,8,54,L01,04,1579.44,18,0,Prata,0,Leste,fake_email@corporate.co
0006732674,9,42,N01,44,0.01,8,0,Bronze,0,Norte,fake_email@corporate.co
0006733085,6,68,L01,13,12000,2,0,Ouro,1,Leste,fake_email@corporate.co
0006733611,9,65,L02,52,0.01,11,1,Bronze,1,Leste,fake_email@corporate.co
0006733719,11,55,N02,08,1000,4,1,Prata,0,Norte,fake_email@corporate.co
0006735207,5,,L01,48,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006735975,11,,L02,04,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0006736564,10,54,N02,34,6000,4,1,Ouro,0,Norte,fake_email@corporate.co
0006738516,6,57,CO04,08,0.01,4,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006740715,9,42,L02,01,0.01,8,0,Bronze,0,Leste,fake_email@corporate.co
0006742106,9,73,L01,10,6053.35,28,1,Ouro,1,Leste,fake_email@corporate.co
0006745083,8,62,N03,24,1000,5,0,Prata,1,Norte,fake_email@corporate.co
0006746462,19,51,L02,52,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006748368,10,69,CO02,19,2000,5,0,Prata,1,Centro-0este,fake_email@corporate.co
0006748597,11,65,L01,52,5999.98,4,0,Ouro,0,Leste,fake_email@corporate.co
0006749097,,69,N03,06,20000,25,0,Ouro,99,Norte,fake_email@corporate.co
0006749720,6,,S02,47,6000,1,0,Ouro,1,Sul,fake_email@corporate.co
0006749933,9,46,CO02,12,100,1,0,Prata,99,Centro-0este,fake_email@corporate.co
0006750273,4,54,CO01,24,22991.41,8,0,Platino,0,Centro-0este,fake_email@corporate.co
0006752268,15,34,L01,27,0.01,4,1,Bronze,0,Leste,fake_email@corporate.co
0006753833,12,62,CO04,24,0.01,8,1,Bronze,1,Centro-0este,fake_email@corporate.co
0006755593,10,39,L01,48,0.01,4,0,Bronze,1,Leste,fake_email@corporate.co
0006757081,,43,CO02,32,0.01,5,0,Bronze,0,Centro-0este,fake_email@corporate.co
0006759491,15,38,CO02,14,6000,4,1,Ouro,0,Centro-0este,fake_email@corporate.co
0006761070,,59,L02,05,1000,5,0,Prata,1,Leste,fake_email@corporate.co
0006761933,6,,CO01,34,0.01,4,0,Bronze,1,Centro-0este,fake_email@corporate.co
0006763200,6,64,O,45,3000,10,0,Prata,1,0este,fake_email@corporate.co
0006763944,13,,CO02,28,5000,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0006764606,6,30,N02,33,420,1,1,Prata,1,Norte,fake_email@corporate.co
0006765769,9,76,O,27,9000,5,0,Ouro,0,0este,fake_email@corporate.co
0006765858,4,61,L01,14,2100,9,0,Prata,1,Leste,fake_email@corporate.co
0006767222,4,76,L01,18,10053.35,17,0,Ouro,1,Leste,fake_email@corporate.co
0006768067,2,71,S01,35,6000,4,0,Ouro,99,Sul,fake_email@corporate.co
0006769713,11,,L01,12,1050,7,1,Prata,1,Leste,fake_email@corporate.co
0006770924,11,37,S02,34,0.01,5,1,Bronze,1,Sul,fake_email@corporate.co
0006772722,7,67,L01,08,6105.32,7,0,Ouro,99,Leste,fake_email@corporate.co
0006773362,8,47,L01,02,235.01,8,0,Prata,1,Leste,fake_email@corporate.co
0006773591,7,34,L01,38,0.01,4,1,Bronze,0,Leste,fake_email@corporate.co
0006775292,5,45,L01,22,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0006775799,9,59,L01,25,6000,5,1,Ouro,0,Leste,fake_email@corporate.co
0006776175,7,40,L02,28,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0006778267,11,52,N02,32,1500,8,0,Prata,1,Norte,fake_email@corporate.co
0006778852,6,69,L01,12,2200,11,0,Prata,1,Leste,fake_email@corporate.co
0006779875,8,41,N03,23,600,1,0,Prata,1,Norte,fake_email@corporate.co
0006781594,7,74,,23,6000,1,0,Ouro,1,,fake_email@corporate.co
0006781780,9,49,S03,32,6000,15,0,Ouro,1,Sul,fake_email@corporate.co
0006783996,7,45,N02,,6000,1,0,Ouro,1,Norte,fake_email@corporate.co
0006784402,16,37,N02,53,0.02,5,1,Prata,0,Norte,fake_email@corporate.co
0006786189,16,37,CO01,52,4500,9,1,Prata,0,Centro-0este,fake_email@corporate.co
0006786758,10,60,L01,14,1000,5,0,Prata,1,Leste,fake_email@corporate.co
0006787746,12,63,L01,50,3035.88,7,0,Prata,1,Leste,fake_email@corporate.co
0006788564,,24,CO02,50,0.02,5,1,Prata,1,Centro-0este,fake_email@corporate.co
0006789315,8,58,N02,52,26016.6,3,0,Platino,0,Norte,fake_email@corporate.co
0006789765,13,64,N01,16,3000,30,0,Prata,99,Norte,fake_email@corporate.co
0006794947,6,33,N02,51,2000,1,0,Prata,0,Norte,fake_email@corporate.co
0006797881,12,,L01,52,6000,2,1,Ouro,1,Leste,fake_email@corporate.co
0006798012,9,,N02,12,0.01,4,1,Bronze,1,Norte,fake_email@corporate.co
0006798403,13,71,CO02,38,6000,2,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006799590,10,66,S02,34,6000,2,0,Ouro,1,Sul,fake_email@corporate.co
0006801048,11,79,CO04,09,10000,1,1,Ouro,1,Centro-0este,fake_email@corporate.co
0006802826,12,38,S02,48,2000,5,1,Prata,0,Sul,fake_email@corporate.co
0006803768,5,46,N02,27,6053.35,5,1,Ouro,1,Norte,fake_email@corporate.co
0006803849,8,54,N02,32,6105.32,7,0,Ouro,99,Norte,fake_email@corporate.co
0006804527,7,33,L01,14,0.01,5,0,Bronze,0,Leste,fake_email@corporate.co
0006808107,8,70,L01,40,9000,8,0,Ouro,1,Leste,fake_email@corporate.co
0006808433,10,74,L01,29,16000,4,0,Ouro,1,Leste,fake_email@corporate.co
0006809502,,44,L01,29,1200,5,1,Prata,1,Leste,fake_email@corporate.co
0006810411,,65,L01,28,12000,21,0,Ouro,1,Leste,fake_email@corporate.co
0006812449,9,70,N01,32,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0006812694,4,50,O,34,0.01,5,0,Bronze,1,0este,fake_email@corporate.co
0006813348,7,61,CO02,35,1000,15,0,Prata,1,Centro-0este,fake_email@corporate.co
0006814190,,45,CO01,53,0.01,,0,Bronze,0,Centro-0este,fake_email@corporate.co
0006816207,12,70,S03,18,1000,9,0,Prata,1,Sul,fake_email@corporate.co
0006818935,7,47,N03,12,0.01,8,0,Bronze,1,Norte,fake_email@corporate.co
0006820441,10,29,L01,10,7000,5,0,Ouro,0,Leste,fake_email@corporate.co
0006822037,10,47,CO02,01,6107.64,6,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006822703,,,L01,28,0.01,8,0,Bronze,1,Leste,fake_email@corporate.co
0006823688,8,61,CO03,,1000,1,0,Prata,0,Centro-0este,fake_email@corporate.co
0006825133,6,46,N03,14,3000,3,0,Prata,1,Norte,fake_email@corporate.co
0006830404,7,66,L01,53,1000,9,0,Prata,1,Leste,fake_email@corporate.co
0006830587,7,60,L02,31,360,11,0,Prata,1,Leste,fake_email@corporate.co
0006831281,4,65,O,11,2143.57,5,0,Prata,1,0este,fake_email@corporate.co
0006832016,13,59,L01,35,6000,5,0,Ouro,1,Leste,fake_email@corporate.co
0006834515,,38,L01,44,0.01,5,1,Bronze,1,Leste,fake_email@corporate.co
0006837220,11,32,N01,27,0.01,5,0,Bronze,0,Norte,fake_email@corporate.co
0006839010,8,,CO04,35,5000,4,0,Prata,1,Centro-0este,fake_email@corporate.co
0006840655,8,53,N01,38,420,9,0,Prata,1,Norte,fake_email@corporate.co
0006840884,7,70,CO04,32,2543.88,11,0,Prata,0,Centro-0este,fake_email@corporate.co
0006841120,9,,CO03,,50,10,0,Prata,1,Centro-0este,fake_email@corporate.co
0006841619,6,54,L01,52,0.01,4,1,Bronze,0,Leste,fake_email@corporate.co
0006842399,6,55,N02,24,6000,1,0,Ouro,1,Norte,fake_email@corporate.co
0006843409,7,60,CO02,08,0.01,15,0,Bronze,1,Centro-0este,fake_email@corporate.co
0006845347,7,57,L02,28,0.01,9,0,Bronze,1,Leste,fake_email@corporate.co
0006845762,11,64,CO04,05,6000,6,0,Ouro,99,Centro-0este,fake_email@corporate.co
0006847234,12,68,L01,10,15000,4,0,Ouro,99,Leste,fake_email@corporate.co
0006848389,4,64,L01,16,4000.01,7,0,Prata,0,Leste,fake_email@corporate.co
0006849520,7,53,L01,31,6000,9,0,Ouro,0,Leste,fake_email@corporate.co
0006850162,7,60,CO04,49,0.01,5,0,Bronze,0,Centro-0este,fake_email@corporate.co
0006850375,12,60,L02,16,0.01,4,1,Bronze,99,Leste,fake_email@corporate.co
0006853420,11,59,N02,51,0.01,6,0,Bronze,1,Norte,fake_email@corporate.co
0006854613,5,37,CO02,52,3300,9,0,Prata,1,Centro-0este,fake_email@corporate.co
0006858732,6,34,L01,21,6800,8,0,Ouro,1,Leste,fake_email@corporate.co
0006868584,7,67,N02,41,8616.22,8,0,Ouro,1,Norte,fake_email@corporate.co
0006870694,7,64,CO01,24,1000,10,0,Prata,99,Centro-0este,fake_email@corporate.co
0006872840,7,59,CO02,34,6395.58,12,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006873286,5,55,N03,52,26501.03,3,0,Platino,0,Norte,fake_email@corporate.co
0006873936,13,56,L01,08,2000,2,0,Prata,1,Leste,fake_email@corporate.co
0006875262,11,59,L01,12,1500,2,1,Prata,1,Leste,fake_email@corporate.co
0006876005,7,67,L01,04,4260,13,0,Prata,0,Leste,fake_email@corporate.co
0006877192,3,65,L02,04,3000,8,0,Prata,1,Leste,fake_email@corporate.co
0006879691,8,51,CO04,02,20681.55,3,0,Platino,1,Centro-0este,fake_email@corporate.co
0006879926,9,44,N03,38,1600,9,1,Prata,1,Norte,fake_email@corporate.co
0006880193,9,33,N03,34,0.01,9,1,Bronze,1,Norte,fake_email@corporate.co
0006880312,6,71,CO02,25,6000,3,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006880916,6,50,N02,16,3026.67,10,0,Prata,1,Norte,fake_email@corporate.co
0006881785,11,57,L01,35,6000,7,0,Ouro,1,Leste,fake_email@corporate.co
0006882528,12,,L02,15,19500,5,1,Ouro,1,Leste,fake_email@corporate.co
0006883583,9,77,CO02,49,6000,31,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006884318,6,62,CO01,08,6000,3,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006884652,8,28,CO02,50,0.01,8,0,Bronze,0,Centro-0este,fake_email@corporate.co
0006886353,8,38,L02,25,0.01,6,1,Bronze,1,Leste,fake_email@corporate.co
0006887546,13,57,N02,53,3052.66,8,0,Prata,1,Norte,fake_email@corporate.co
0006887651,10,43,CO02,28,2500,3,1,Prata,1,Centro-0este,fake_email@corporate.co
0006888844,,74,L02,23,12000,11,1,Ouro,1,Leste,fake_email@corporate.co
0006889905,9,37,L01,47,0.02,5,1,Prata,1,Leste,fake_email@corporate.co
0006890687,6,32,CO04,49,360,8,0,Prata,1,Centro-0este,fake_email@corporate.co
0006891411,7,60,CO02,35,13000,4,0,Ouro,1,Centro-0este,fake_email@corporate.co
0006891780,9,40,N02,16,0.01,9,0,Bronze,1,Norte,fake_email@corporate.co
0006892744,9,31,N02,08,0.01,5,0,Bronze,1,Norte,fake_email@corporate.co
0006894607,4,45,L01,12,600,9,0,Prata,99,Leste,fake_email@corporate.co
0006894844,6,46,CO02,20,5000,16,0,Prata,1,Centro-0este,fake_email@corporate.co
0006895565,16,33,N02,35,1000,5,1,Prata,1,Norte,fake_email@corporate.co
0006895573,6,73,CO02,05,6000,3,0,Ouro,0,Centro-0este,fake_email@corporate.co
0006896197,10,46,N02,14,35,3,1,Prata,1,Norte,fake_email@corporate.co
0006896480,7,77,,34,2000,7,0,Prata,99,,fake_email@corporate.co
0006897509,4,55,O,16,0.01,12,0,Bronze,99,0este,fake_email@corporate.co
0006899463,6,50,L01,25,6000,1,0,Ouro,1,Leste,fake_email@corporate.co
0006900283,11,44,L01,26,13000,11,1,Ouro,1,Leste,fake_email@corporate.co
0006902154,7,70,N02,18,3000,13,0,Prata,0,Norte,fake_email@corporate.co
